date,site_section,device,country,ad_unit,ad_requests,matched_requests,impressions,clicks,estimated_revenue,match_rate,fill_rate,ctr,rpm,ecpm,rpm_7d_avg,anomaly_type,anomaly_detail
2026-02-26,sports,desktop,MX,top_banner,3063,2962,3589,59,8.17,0.967026,1.211681,0.016439,2.66732,2.2764,,impressions_gt_matched_requests,impressions (3589) is greater than matched_requests (2962).
2026-03-01,technology,desktop,AR,video_preroll,535,515,1405,7,2.89,0.962617,2.728155,0.004982,5.401869,2.05694,3.715529,impressions_gt_matched_requests,impressions (1405) is greater than matched_requests (515).
2026-05-03,home,tablet,AR,sidebar_rectangle,707,662,526,13,0.77,0.936351,0.794562,0.024715,1.089109,1.463878,2.230483,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0891; previous 7-day average is 2.2305.
2026-05-03,home,tablet,BR,in_article,3874,3659,3553,88,3.58,0.944502,0.97103,0.024768,0.924109,1.007599,1.645288142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9241; previous 7-day average is 1.6453.
2026-05-03,home,tablet,BR,top_banner,4542,3902,3757,110,6.11,0.859093,0.96284,0.029279,1.345222,1.626298,1.9603062857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3452; previous 7-day average is 1.9603.
2026-05-03,home,tablet,MX,in_article,1520,1279,1163,34,1.29,0.841447,0.909304,0.029235,0.848684,1.1092,2.2850352857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8487; previous 7-day average is 2.2850.
2026-05-03,news,desktop,AR,sidebar_rectangle,1232,1016,837,17,1.65,0.824675,0.823819,0.020311,1.339286,1.971326,1.8618162857142855,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3393; previous 7-day average is 1.8618.
2026-05-03,news,desktop,AR,video_preroll,717,564,447,6,1.7,0.786611,0.792553,0.013423,2.37099,3.803132,3.8240821428571428,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.3710; previous 7-day average is 3.8241.
2026-05-03,news,desktop,BR,top_banner,7612,6682,6386,172,8.58,0.877824,0.955702,0.026934,1.127168,1.343564,1.7556472857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1272; previous 7-day average is 1.7556.
2026-05-03,news,desktop,MX,top_banner,3838,3643,3470,14,3.5,0.949192,0.952512,0.004035,0.911933,1.008646,2.1724985714285716,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9119; previous 7-day average is 2.1725.
2026-05-03,news,mobile,AR,video_preroll,1232,983,781,4,1.33,0.79789,0.794507,0.005122,1.079545,1.702945,4.434569,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0795; previous 7-day average is 4.4346.
2026-05-03,news,mobile,BR,in_article,9650,7532,5930,138,8.86,0.780518,0.787307,0.023272,0.918135,1.494098,1.5757288571428572,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9181; previous 7-day average is 1.5757.
2026-05-03,news,mobile,BR,sidebar_rectangle,5808,5445,4526,83,4.09,0.9375,0.831221,0.018338,0.704201,0.903668,1.484931,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7042; previous 7-day average is 1.4849.
2026-05-03,news,mobile,MX,sidebar_rectangle,2848,2707,2473,71,3.49,0.950492,0.913557,0.02871,1.225421,1.411241,2.1002788571428574,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2254; previous 7-day average is 2.1003.
2026-05-03,news,mobile,US,sidebar_rectangle,4594,3937,3193,27,9.76,0.856987,0.811024,0.008456,2.12451,3.056687,3.107173285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.1245; previous 7-day average is 3.1072.
2026-05-03,news,mobile,US,top_banner,8666,7354,7036,120,8.37,0.848604,0.956758,0.017055,0.965844,1.189596,2.477388142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9658; previous 7-day average is 2.4774.
2026-05-03,news,mobile,US,video_preroll,2078,1808,1620,27,5.64,0.870067,0.896018,0.016667,2.714148,3.481481,5.007283428571428,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.7141; previous 7-day average is 5.0073.
2026-05-03,news,tablet,AR,sidebar_rectangle,608,529,437,3,0.69,0.870066,0.826087,0.006865,1.134868,1.578947,1.9211567142857144,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1349; previous 7-day average is 1.9212.
2026-05-03,news,tablet,BR,in_article,2596,2335,2168,22,3.95,0.899461,0.92848,0.010148,1.521572,1.821956,2.617290285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5216; previous 7-day average is 2.6173.
2026-05-03,news,tablet,BR,top_banner,3455,2925,2458,25,3.07,0.846599,0.840342,0.010171,0.888567,1.248983,1.7955042857142858,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8886; previous 7-day average is 1.7955.
2026-05-03,news,tablet,US,video_preroll,606,489,397,5,1.21,0.806931,0.811861,0.012594,1.9967,3.047859,5.010228571428572,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.9967; previous 7-day average is 5.0102.
2026-05-03,sports,desktop,AR,in_article,2133,1799,1416,15,2.65,0.843413,0.787104,0.010593,1.242382,1.871469,1.855510142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2424; previous 7-day average is 1.8555.
2026-05-03,sports,desktop,AR,sidebar_rectangle,1252,1035,998,146,0.83,0.826677,0.964251,0.146293,0.662939,0.831663,1.5849934285714284,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6629; previous 7-day average is 1.5850.
2026-05-03,sports,desktop,AR,video_preroll,653,609,476,3,1.15,0.932619,0.781609,0.006303,1.761103,2.415966,4.065908714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.7611; previous 7-day average is 4.0659.
2026-05-03,sports,desktop,BR,in_article,5977,5639,4741,129,6.95,0.94345,0.840752,0.027209,1.162791,1.465935,1.569274,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1628; previous 7-day average is 1.5693.
2026-05-03,sports,desktop,MX,sidebar_rectangle,1517,1320,1224,20,1.4,0.870138,0.927273,0.01634,0.922874,1.143791,1.90644,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9229; previous 7-day average is 1.9064.
2026-05-03,sports,desktop,US,top_banner,4262,3882,3386,40,6.11,0.91084,0.872231,0.011813,1.433599,1.804489,2.634146285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4336; previous 7-day average is 2.6341.
2026-05-03,sports,desktop,US,video_preroll,1266,1124,999,14,2.83,0.887836,0.88879,0.014014,2.235387,2.832833,4.561088,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.2354; previous 7-day average is 4.5611.
2026-05-03,sports,mobile,AR,in_article,2597,2316,2055,19,2.57,0.891798,0.887306,0.009246,0.989603,1.250608,2.0750751428571426,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9896; previous 7-day average is 2.0751.
2026-05-03,sports,mobile,BR,video_preroll,3100,2866,2273,16,4.41,0.924516,0.793091,0.007039,1.422581,1.940167,3.7536177142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4226; previous 7-day average is 3.7536.
2026-05-03,sports,mobile,MX,sidebar_rectangle,2108,1786,1478,14,3.41,0.847249,0.827548,0.009472,1.617647,2.307172,2.333198142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.6176; previous 7-day average is 2.3332.
2026-05-03,sports,mobile,MX,top_banner,3400,2750,2617,81,4.14,0.808824,0.951636,0.030951,1.217647,1.581964,1.8974015714285712,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2176; previous 7-day average is 1.8974.
2026-05-03,sports,mobile,MX,video_preroll,1176,1034,895,2,1.81,0.879252,0.865571,0.002235,1.539116,2.022346,3.594907857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5391; previous 7-day average is 3.5949.
2026-05-03,sports,mobile,US,in_article,4940,4602,3615,24,10.14,0.931579,0.785528,0.006639,2.052632,2.804979,3.2332092857142856,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.0526; previous 7-day average is 3.2332.
2026-05-03,sports,mobile,US,video_preroll,1923,1708,1319,23,3.8,0.888196,0.772248,0.017437,1.976079,2.88097,3.9181971428571427,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.9761; previous 7-day average is 3.9182.
2026-05-03,sports,tablet,AR,top_banner,895,731,588,17,0.59,0.81676,0.804378,0.028912,0.659218,1.003401,2.017625142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6592; previous 7-day average is 2.0176.
2026-05-03,sports,tablet,BR,in_article,1928,1746,1470,22,2.07,0.905602,0.841924,0.014966,1.073651,1.408163,1.7918965714285715,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0737; previous 7-day average is 1.7919.
2026-05-03,sports,tablet,BR,top_banner,2698,2412,2239,40,3.89,0.893996,0.928275,0.017865,1.441809,1.737383,2.10846,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4418; previous 7-day average is 2.1085.
2026-05-03,sports,tablet,BR,video_preroll,733,634,573,7,0.99,0.864939,0.903785,0.012216,1.350614,1.727749,3.3680035714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3506; previous 7-day average is 3.3680.
2026-05-03,sports,tablet,MX,top_banner,1439,1327,1109,16,1.0,0.922168,0.83572,0.014427,0.694927,0.901713,1.5278402857142859,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6949; previous 7-day average is 1.5278.
2026-05-03,sports,tablet,US,top_banner,1587,1252,1171,31,1.52,0.78891,0.935304,0.026473,0.957782,1.298036,1.99662,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9578; previous 7-day average is 1.9966.
2026-05-03,sports,tablet,US,video_preroll,453,385,366,6,1.11,0.84989,0.950649,0.016393,2.450331,3.032787,6.540018142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.4503; previous 7-day average is 6.5400.
2026-05-03,technology,desktop,AR,in_article,1431,1324,1197,11,0.99,0.925227,0.904079,0.00919,0.691824,0.827068,2.2929892857142855,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6918; previous 7-day average is 2.2930.
2026-05-03,technology,desktop,AR,sidebar_rectangle,1074,955,904,9,1.57,0.889199,0.946597,0.009956,1.461825,1.736726,2.065965142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4618; previous 7-day average is 2.0660.
2026-05-03,technology,desktop,BR,sidebar_rectangle,3083,2821,2660,20,2.31,0.915018,0.942928,0.007519,0.74927,0.868421,2.475949857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7493; previous 7-day average is 2.4759.
2026-05-03,technology,desktop,BR,top_banner,5797,5252,4254,109,4.54,0.905986,0.809977,0.025623,0.783164,1.067231,1.75421,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7832; previous 7-day average is 1.7542.
2026-05-03,technology,desktop,MX,in_article,1569,1474,1400,5,1.39,0.939452,0.949796,0.003571,0.885915,0.992857,1.907928,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8859; previous 7-day average is 1.9079.
2026-05-03,technology,desktop,MX,video_preroll,704,559,471,7,0.96,0.794034,0.842576,0.014862,1.363636,2.038217,3.4323124285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3636; previous 7-day average is 3.4323.
2026-05-03,technology,desktop,US,in_article,2559,2014,1781,36,3.59,0.787026,0.88431,0.020213,1.402892,2.015722,2.7226922857142855,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4029; previous 7-day average is 2.7227.
2026-05-03,technology,mobile,AR,top_banner,3159,3037,2792,71,5.12,0.96138,0.919328,0.02543,1.620766,1.833811,2.167564,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.6208; previous 7-day average is 2.1676.
2026-05-03,technology,mobile,BR,in_article,6839,6305,5015,48,9.5,0.921918,0.7954,0.009571,1.389092,1.894317,2.197306,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3891; previous 7-day average is 2.1973.
2026-05-03,technology,mobile,BR,sidebar_rectangle,4873,4442,3726,35,5.59,0.911553,0.838811,0.009393,1.147137,1.500268,1.570139142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1471; previous 7-day average is 1.5701.
2026-05-03,technology,mobile,MX,top_banner,3763,3403,3091,51,4.74,0.904332,0.908316,0.0165,1.259633,1.533484,1.7468861428571427,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2596; previous 7-day average is 1.7469.
2026-05-03,technology,mobile,US,in_article,4166,3311,2695,34,8.19,0.794767,0.813953,0.012616,1.965915,3.038961,3.4928874285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.9659; previous 7-day average is 3.4929.
2026-05-03,technology,mobile,US,top_banner,5331,4553,3638,94,4.79,0.854061,0.799034,0.025838,0.898518,1.316658,2.0804247142857144,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8985; previous 7-day average is 2.0804.
2026-05-03,technology,mobile,US,video_preroll,1401,1263,1005,18,2.06,0.901499,0.795724,0.01791,1.470378,2.049751,6.272320857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4704; previous 7-day average is 6.2723.
2026-05-03,technology,tablet,AR,in_article,570,484,465,5,0.0,0.849123,0.960744,0.010753,0.0,0.0,1.8389674285714288,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.0000; previous 7-day average is 1.8390.
2026-05-03,technology,tablet,AR,top_banner,830,758,622,10,0.6,0.913253,0.82058,0.016077,0.722892,0.96463,1.8459632857142856,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7229; previous 7-day average is 1.8460.
2026-05-03,technology,tablet,MX,in_article,772,644,598,15,0.58,0.834197,0.928571,0.025084,0.751295,0.9699,2.110032,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7513; previous 7-day average is 2.1100.
2026-05-03,technology,tablet,MX,sidebar_rectangle,574,462,424,10,0.74,0.804878,0.917749,0.023585,1.289199,1.745283,2.0131867142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2892; previous 7-day average is 2.0132.
2026-05-03,technology,tablet,MX,top_banner,958,836,783,12,1.14,0.872651,0.936603,0.015326,1.189979,1.455939,1.9343657142857145,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1900; previous 7-day average is 1.9344.
2026-05-03,technology,tablet,US,top_banner,1560,1472,1285,12,2.25,0.94359,0.872962,0.009339,1.442308,1.750973,3.6489227142857144,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4423; previous 7-day average is 3.6489.
2026-05-03,technology,tablet,US,video_preroll,460,439,347,5,1.37,0.954348,0.790433,0.014409,2.978261,3.948127,5.858073142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.9783; previous 7-day average is 5.8581.
2026-05-04,home,desktop,AR,in_article,2549,2049,1991,61,1.59,0.803845,0.971694,0.030638,0.623774,0.798594,1.4041804285714288,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6238; previous 7-day average is 1.4042.
2026-05-04,home,desktop,AR,sidebar_rectangle,1976,1896,1671,43,2.31,0.959514,0.881329,0.025733,1.169028,1.382406,1.9083137142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1690; previous 7-day average is 1.9083.
2026-05-04,home,desktop,AR,top_banner,3331,2897,2738,54,2.14,0.869709,0.945116,0.019722,0.64245,0.781592,1.7724455714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6424; previous 7-day average is 1.7724.
2026-05-04,home,desktop,BR,in_article,6947,5883,5117,43,4.3,0.84684,0.869794,0.008403,0.618972,0.840336,1.080750857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6190; previous 7-day average is 1.0808.
2026-05-04,home,desktop,MX,in_article,2991,2440,2090,29,3.57,0.815781,0.856557,0.013876,1.193581,1.708134,1.6613461428571428,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1936; previous 7-day average is 1.6613.
2026-05-04,home,desktop,US,top_banner,7060,5582,4626,90,10.33,0.790652,0.828735,0.019455,1.463173,2.233031,2.4019508571428574,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4632; previous 7-day average is 2.4020.
2026-05-04,home,mobile,AR,top_banner,5429,4750,4046,38,3.68,0.874931,0.851789,0.009392,0.677841,0.90954,1.8716505714285712,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6778; previous 7-day average is 1.8717.
2026-05-04,home,mobile,BR,top_banner,14374,13726,11977,122,17.85,0.954919,0.872578,0.010186,1.241826,1.490357,1.956959857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2418; previous 7-day average is 1.9570.
2026-05-04,home,mobile,MX,sidebar_rectangle,2829,2588,2122,12,3.54,0.914811,0.819938,0.005655,1.251326,1.668238,2.1609652857142856,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2513; previous 7-day average is 2.1610.
2026-05-04,home,mobile,MX,video_preroll,1841,1536,1418,29,3.62,0.834329,0.923177,0.020451,1.966323,2.552891,3.3873781428571426,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.9663; previous 7-day average is 3.3874.
2026-05-04,home,mobile,US,in_article,6993,5787,4429,79,12.48,0.827542,0.765336,0.017837,1.784642,2.817792,3.2918954285714292,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.7846; previous 7-day average is 3.2919.
2026-05-04,home,mobile,US,sidebar_rectangle,5242,4517,3820,39,10.85,0.861694,0.845694,0.010209,2.069821,2.840314,3.0424420000000008,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.0698; previous 7-day average is 3.0424.
2026-05-04,home,tablet,AR,in_article,1014,976,800,16,1.21,0.962525,0.819672,0.02,1.193294,1.5125,2.271779142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1933; previous 7-day average is 2.2718.
2026-05-04,home,tablet,BR,sidebar_rectangle,2214,1782,1494,22,2.23,0.804878,0.838384,0.014726,1.007227,1.492637,1.98505,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0072; previous 7-day average is 1.9850.
2026-05-04,home,tablet,MX,in_article,1274,999,807,18,1.22,0.784144,0.807808,0.022305,0.957614,1.511772,1.9946348571428572,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9576; previous 7-day average is 1.9946.
2026-05-04,home,tablet,MX,sidebar_rectangle,939,854,706,20,0.62,0.909478,0.826698,0.028329,0.660277,0.878187,1.9868240000000001,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6603; previous 7-day average is 1.9868.
2026-05-04,home,tablet,MX,top_banner,1542,1230,1159,16,1.23,0.797665,0.942276,0.013805,0.797665,1.06126,1.8111927142857145,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7977; previous 7-day average is 1.8112.
2026-05-04,home,tablet,US,in_article,1923,1602,1458,18,2.53,0.833073,0.910112,0.012346,1.315653,1.735254,2.613980714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3157; previous 7-day average is 2.6140.
2026-05-04,home,tablet,US,sidebar_rectangle,1403,1183,936,27,0.98,0.843193,0.791209,0.028846,0.698503,1.047009,2.994755714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6985; previous 7-day average is 2.9948.
2026-05-04,news,desktop,AR,video_preroll,768,603,510,4,0.82,0.785156,0.845771,0.007843,1.067708,1.607843,3.8398747142857146,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0677; previous 7-day average is 3.8399.
2026-05-04,news,desktop,BR,in_article,5586,4461,4329,58,3.14,0.798604,0.97041,0.013398,0.56212,0.725341,2.083993142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5621; previous 7-day average is 2.0840.
2026-05-04,news,desktop,BR,top_banner,7392,6423,5856,70,4.25,0.868912,0.911723,0.011954,0.574946,0.725751,1.489912285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5749; previous 7-day average is 1.4899.
2026-05-04,news,desktop,MX,sidebar_rectangle,1578,1486,1395,42,1.67,0.941698,0.938762,0.030108,1.058302,1.197133,1.984651,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0583; previous 7-day average is 1.9847.
2026-05-04,news,desktop,US,in_article,3997,3762,3020,81,6.87,0.941206,0.802764,0.026821,1.718789,2.274834,3.146543428571429,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.7188; previous 7-day average is 3.1465.
2026-05-04,news,desktop,US,video_preroll,1384,1111,966,13,4.43,0.802746,0.869487,0.013458,3.200867,4.585921,4.540926571428572,rpm_drop_gt_25pct_vs_7d_avg,rpm is 3.2009; previous 7-day average is 4.5409.
2026-05-04,news,mobile,MX,sidebar_rectangle,2355,2179,1699,34,1.34,0.925265,0.779715,0.020012,0.569002,0.788699,2.0686565714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5690; previous 7-day average is 2.0687.
2026-05-04,news,mobile,US,sidebar_rectangle,3491,2767,2212,62,7.56,0.79261,0.799422,0.028029,2.165569,3.417722,3.0931171428571425,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.1656; previous 7-day average is 3.0931.
2026-05-04,news,tablet,AR,video_preroll,284,224,175,1,0.41,0.788732,0.78125,0.005714,1.443662,2.342857,4.0027737142857145,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4437; previous 7-day average is 4.0028.
2026-05-04,news,tablet,BR,top_banner,2861,2318,2144,32,1.75,0.810206,0.924935,0.014925,0.611674,0.816231,1.5826885714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6117; previous 7-day average is 1.5827.
2026-05-04,news,tablet,MX,sidebar_rectangle,615,565,517,4,0.38,0.918699,0.915044,0.007737,0.617886,0.73501,1.692402142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6179; previous 7-day average is 1.6924.
2026-05-04,news,tablet,US,top_banner,1796,1536,1500,16,2.44,0.855234,0.976562,0.010667,1.358575,1.626667,3.2148399999999997,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3586; previous 7-day average is 3.2148.
2026-05-04,news,tablet,US,video_preroll,542,500,471,3,1.37,0.922509,0.942,0.006369,2.527675,2.908705,4.644353857142858,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.5277; previous 7-day average is 4.6444.
2026-05-04,sports,desktop,AR,top_banner,1906,1691,1352,24,2.67,0.887198,0.799527,0.017751,1.400839,1.974852,1.8967344285714287,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4008; previous 7-day average is 1.8967.
2026-05-04,sports,desktop,BR,sidebar_rectangle,3128,2704,2213,45,3.74,0.86445,0.818417,0.020334,1.195652,1.690014,2.2775098571428574,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1957; previous 7-day average is 2.2775.
2026-05-04,sports,desktop,BR,top_banner,6482,5200,4540,66,7.52,0.802222,0.873077,0.014537,1.160136,1.656388,2.3566225714285713,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1601; previous 7-day average is 2.3566.
2026-05-04,sports,desktop,BR,video_preroll,1674,1439,1100,20,2.87,0.859618,0.76442,0.018182,1.714456,2.609091,4.211187714285715,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.7145; previous 7-day average is 4.2112.
2026-05-04,sports,desktop,MX,video_preroll,667,593,572,7,0.81,0.889055,0.964587,0.012238,1.214393,1.416084,3.2981710000000004,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2144; previous 7-day average is 3.2982.
2026-05-04,sports,desktop,US,sidebar_rectangle,2135,1679,1431,41,2.33,0.786417,0.852293,0.028651,1.091335,1.628232,2.8717989999999998,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0913; previous 7-day average is 2.8718.
2026-05-04,sports,mobile,AR,top_banner,2853,2454,2295,26,4.5,0.860147,0.935208,0.011329,1.577287,1.960784,2.179785142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5773; previous 7-day average is 2.1798.
2026-05-04,sports,mobile,BR,video_preroll,2536,1985,1574,19,6.57,0.782729,0.792947,0.012071,2.590694,4.174079,3.653013857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.5907; previous 7-day average is 3.6530.
2026-05-04,sports,mobile,US,in_article,4618,4212,3672,0,6.87,0.912083,0.871795,0.0,1.487657,1.870915,2.9596084285714284,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4877; previous 7-day average is 2.9596.
2026-05-04,sports,tablet,MX,sidebar_rectangle,646,572,537,6,0.53,0.885449,0.938811,0.011173,0.820433,0.986965,2.052541,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8204; previous 7-day average is 2.0525.
2026-05-04,sports,tablet,US,top_banner,1190,1130,870,9,1.48,0.94958,0.769912,0.010345,1.243697,1.701149,1.8886932857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2437; previous 7-day average is 1.8887.
2026-05-04,technology,desktop,AR,sidebar_rectangle,1051,1011,837,22,1.25,0.961941,0.827893,0.026284,1.189343,1.493429,2.032262571428572,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1893; previous 7-day average is 2.0323.
2026-05-04,technology,desktop,AR,top_banner,1655,1529,1265,9,1.75,0.923867,0.827338,0.007115,1.057402,1.383399,1.464066,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0574; previous 7-day average is 1.4641.
2026-05-04,technology,desktop,MX,in_article,1509,1344,1219,18,1.48,0.890656,0.906994,0.014766,0.980782,1.21411,1.5634250000000003,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9808; previous 7-day average is 1.5634.
2026-05-04,technology,desktop,MX,top_banner,1856,1525,1293,12,1.25,0.821659,0.847869,0.009281,0.673491,0.966744,1.3580808571428573,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6735; previous 7-day average is 1.3581.
2026-05-04,technology,desktop,US,in_article,2481,2184,1942,14,2.19,0.88029,0.889194,0.007209,0.882709,1.127703,2.735711857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8827; previous 7-day average is 2.7357.
2026-05-04,technology,desktop,US,video_preroll,826,737,610,12,2.23,0.892252,0.82768,0.019672,2.699758,3.655738,6.382536428571428,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.6998; previous 7-day average is 6.3825.
2026-05-04,technology,mobile,BR,sidebar_rectangle,3507,2908,2233,41,3.59,0.829199,0.767882,0.018361,1.023667,1.607703,1.6150554285714287,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0237; previous 7-day average is 1.6151.
2026-05-04,technology,mobile,BR,top_banner,7298,5925,5262,134,9.95,0.811866,0.888101,0.025466,1.363387,1.890916,1.8426268571428572,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3634; previous 7-day average is 1.8426.
2026-05-04,technology,mobile,US,sidebar_rectangle,2551,2301,1909,27,3.37,0.901999,0.829639,0.014144,1.321051,1.765322,2.7436637142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3211; previous 7-day average is 2.7437.
2026-05-04,technology,mobile,US,top_banner,4371,3436,3159,81,4.5,0.78609,0.919383,0.025641,1.029513,1.424501,2.0770414285714285,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0295; previous 7-day average is 2.0770.
2026-05-04,technology,tablet,BR,in_article,1768,1454,1133,4,1.98,0.822398,0.77923,0.00353,1.11991,1.747573,1.752421,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1199; previous 7-day average is 1.7524.
2026-05-04,technology,tablet,MX,video_preroll,192,158,140,0,0.4,0.822917,0.886076,0.0,2.083333,2.857143,3.643228142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.0833; previous 7-day average is 3.6432.
