date,site_section,device,country,ad_unit,ad_requests,matched_requests,impressions,clicks,estimated_revenue,match_rate,fill_rate,ctr,rpm,ecpm
2026-05-23,news,mobile,US,top_banner,7260,6850,6515,74,34.81,0.943526,0.951095,0.011358,4.794766,5.343054
2026-05-23,news,mobile,US,video_preroll,2614,2219,1987,20,5.77,0.848891,0.895448,0.010065,2.207345,2.903875
2026-05-23,news,tablet,AR,in_article,1076,942,873,11,2.44,0.875465,0.926752,0.0126,2.267658,2.79496
2026-05-23,news,tablet,AR,sidebar_rectangle,759,727,671,7,0.66,0.957839,0.922971,0.010432,0.869565,0.983607
2026-05-23,news,tablet,AR,top_banner,1048,885,753,5,1.91,0.844466,0.850847,0.00664,1.822519,2.536521
2026-05-23,news,tablet,AR,video_preroll,364,294,269,0,0.77,0.807692,0.914966,0.0,2.115385,2.862454
2026-05-23,news,tablet,BR,in_article,3210,2580,1973,45,7.52,0.803738,0.764729,0.022808,2.342679,3.811455
2026-05-23,news,tablet,BR,sidebar_rectangle,1864,1660,1532,18,3.11,0.890558,0.922892,0.011749,1.668455,2.030026
2026-05-23,news,tablet,BR,top_banner,3587,3204,3099,49,8.49,0.893226,0.967228,0.015812,2.36688,2.739593
2026-05-23,news,tablet,BR,video_preroll,1031,869,711,2,3.62,0.842871,0.818182,0.002813,3.511154,5.091421
2026-05-23,news,tablet,MX,in_article,1151,972,786,23,1.45,0.844483,0.808642,0.029262,1.259774,1.844784
2026-05-23,news,tablet,MX,sidebar_rectangle,841,772,606,7,2.36,0.917955,0.784974,0.011551,2.806183,3.894389
2026-05-23,news,tablet,MX,top_banner,1492,1194,947,20,3.35,0.800268,0.793132,0.021119,2.245308,3.537487
2026-05-23,news,tablet,MX,video_preroll,429,374,337,4,0.93,0.871795,0.90107,0.011869,2.167832,2.759644
2026-05-23,news,tablet,US,in_article,1852,1707,1521,25,1.88,0.921706,0.891037,0.016437,1.015119,1.236029
2026-05-23,news,tablet,US,sidebar_rectangle,1162,934,865,25,5.33,0.803787,0.926124,0.028902,4.586919,6.16185
2026-05-23,news,tablet,US,top_banner,2633,2533,2255,23,3.0,0.962021,0.890249,0.0102,1.139385,1.330377
2026-05-23,news,tablet,US,video_preroll,599,516,460,4,3.89,0.861436,0.891473,0.008696,6.494157,8.456522
2026-05-23,sports,desktop,AR,in_article,2286,1987,1894,23,3.3,0.869204,0.953196,0.012144,1.44357,1.742344
2026-05-23,sports,desktop,AR,sidebar_rectangle,1261,1167,1053,6,1.82,0.925456,0.902314,0.005698,1.443299,1.728395
2026-05-23,sports,desktop,AR,top_banner,2750,2583,2160,40,2.58,0.939273,0.836237,0.018519,0.938182,1.194444
2026-05-23,sports,desktop,AR,video_preroll,663,592,552,11,1.56,0.892911,0.932432,0.019928,2.352941,2.826087
2026-05-23,sports,desktop,BR,in_article,5258,4163,3790,50,6.17,0.791746,0.910401,0.013193,1.17345,1.627968
2026-05-23,sports,desktop,BR,sidebar_rectangle,4404,3501,3405,104,4.3,0.794959,0.972579,0.030543,0.976385,1.262849
2026-05-23,sports,desktop,BR,top_banner,6488,5554,5364,137,4.97,0.856042,0.96579,0.025541,0.76603,0.926547
2026-05-23,sports,desktop,BR,video_preroll,2167,2084,1639,4,6.9,0.961698,0.786468,0.002441,3.184126,4.209884
2026-05-23,sports,desktop,MX,in_article,2157,1931,1866,57,7.29,0.895225,0.966339,0.030547,3.379694,3.906752
2026-05-23,sports,desktop,MX,sidebar_rectangle,1642,1438,1166,18,2.55,0.875761,0.810848,0.015437,1.552984,2.186964
2026-05-23,sports,desktop,MX,top_banner,2858,2725,2156,24,2.5,0.953464,0.791193,0.011132,0.874738,1.159555
2026-05-23,sports,desktop,MX,video_preroll,903,823,759,12,3.58,0.911406,0.922236,0.01581,3.964563,4.716733
2026-05-23,sports,desktop,US,in_article,3667,3210,3103,38,6.42,0.875375,0.966667,0.012246,1.75075,2.068966
2026-05-23,sports,desktop,US,sidebar_rectangle,2486,2311,1907,42,5.96,0.929606,0.825184,0.022024,2.397426,3.125328
2026-05-23,sports,desktop,US,top_banner,4427,3858,3369,84,15.27,0.871471,0.87325,0.024933,3.449288,4.532502
2026-05-23,sports,desktop,US,video_preroll,1359,1251,1002,13,7.56,0.92053,0.800959,0.012974,5.562914,7.54491
2026-05-23,sports,mobile,AR,in_article,2986,2452,2168,24,7.92,0.821165,0.884176,0.01107,2.652378,3.653137
2026-05-23,sports,mobile,AR,sidebar_rectangle,1925,1805,1633,15,6.15,0.937662,0.904709,0.009186,3.194805,3.766075
2026-05-23,sports,mobile,AR,top_banner,3828,3510,3214,15,11.7,0.916928,0.91567,0.004667,3.056426,3.640324
2026-05-23,sports,mobile,AR,video_preroll,988,889,773,10,4.26,0.899798,0.869516,0.012937,4.311741,5.510996
2026-05-23,sports,mobile,BR,in_article,9078,8311,7860,49,28.02,0.91551,0.945735,0.006234,3.086583,3.564885
2026-05-23,sports,mobile,BR,sidebar_rectangle,5358,4907,4170,76,5.03,0.915827,0.849806,0.018225,0.938783,1.206235
2026-05-23,sports,mobile,BR,top_banner,10743,8437,6879,178,25.58,0.785349,0.815337,0.025876,2.381085,3.718564
2026-05-23,sports,mobile,BR,video_preroll,3026,2773,2487,44,4.24,0.916391,0.896863,0.017692,1.40119,1.704865
2026-05-23,sports,mobile,MX,in_article,3265,2792,2292,16,3.09,0.85513,0.820917,0.006981,0.946401,1.348168
2026-05-23,sports,mobile,MX,sidebar_rectangle,2516,2307,2066,63,2.58,0.916932,0.895535,0.030494,1.025437,1.24879
2026-05-23,sports,mobile,MX,top_banner,4639,3818,3551,64,3.59,0.823022,0.930068,0.018023,0.773874,1.010983
2026-05-23,sports,mobile,MX,video_preroll,1181,1064,938,11,1.66,0.900931,0.881579,0.011727,1.405588,1.769723
2026-05-23,sports,mobile,US,in_article,4829,4167,4013,21,24.64,0.862912,0.963043,0.005233,5.102506,6.140045
2026-05-23,sports,mobile,US,sidebar_rectangle,3934,3728,3483,55,12.19,0.947636,0.934281,0.015791,3.098627,3.499856
2026-05-23,sports,mobile,US,top_banner,6761,5681,5061,21,13.16,0.84026,0.890864,0.004149,1.946458,2.600277
2026-05-23,sports,mobile,US,video_preroll,2017,1765,1536,25,11.57,0.875062,0.870255,0.016276,5.736242,7.532552
2026-05-23,sports,tablet,AR,in_article,827,721,635,18,2.55,0.871826,0.880721,0.028346,3.083434,4.015748
2026-05-23,sports,tablet,AR,sidebar_rectangle,520,439,409,3,0.85,0.844231,0.931663,0.007335,1.634615,2.07824
2026-05-23,sports,tablet,AR,top_banner,1044,1010,882,18,3.75,0.967433,0.873267,0.020408,3.591954,4.251701
2026-05-23,sports,tablet,AR,video_preroll,290,272,209,2,1.59,0.937931,0.768382,0.009569,5.482759,7.607656
2026-05-23,sports,tablet,BR,in_article,2437,2290,2077,9,8.62,0.93968,0.906987,0.004333,3.537136,4.150217
2026-05-23,sports,tablet,BR,sidebar_rectangle,1628,1293,1108,21,2.59,0.794226,0.856922,0.018953,1.590909,2.337545
2026-05-23,sports,tablet,BR,top_banner,3134,2696,2449,59,8.91,0.860243,0.908383,0.024091,2.843012,3.63822
2026-05-23,sports,tablet,BR,video_preroll,864,693,650,7,1.09,0.802083,0.937951,0.010769,1.261574,1.676923
2026-05-23,sports,tablet,MX,in_article,1055,971,866,27,1.17,0.920379,0.891864,0.031178,1.109005,1.351039
2026-05-23,sports,tablet,MX,sidebar_rectangle,676,643,559,6,1.26,0.951183,0.869362,0.010733,1.863905,2.254025
2026-05-23,sports,tablet,MX,top_banner,1044,998,948,4,3.93,0.955939,0.9499,0.004219,3.764368,4.14557
2026-05-23,sports,tablet,MX,video_preroll,388,357,314,1,1.77,0.920103,0.879552,0.003185,4.561856,5.636943
2026-05-23,sports,tablet,US,in_article,1527,1263,1062,12,3.73,0.827112,0.840855,0.011299,2.442698,3.512241
2026-05-23,sports,tablet,US,sidebar_rectangle,967,852,688,6,2.04,0.881075,0.807512,0.008721,2.109617,2.965116
2026-05-23,sports,tablet,US,top_banner,2202,2091,1735,31,4.11,0.949591,0.829747,0.017867,1.866485,2.368876
2026-05-23,sports,tablet,US,video_preroll,488,413,382,7,4.31,0.846311,0.924939,0.018325,8.831967,11.282723
2026-05-23,technology,desktop,AR,in_article,1606,1457,1348,19,3.39,0.907223,0.925189,0.014095,2.110834,2.514837
2026-05-23,technology,desktop,AR,sidebar_rectangle,1086,870,745,6,0.61,0.801105,0.856322,0.008054,0.561694,0.818792
2026-05-23,technology,desktop,AR,top_banner,2154,1760,1711,17,3.73,0.817084,0.972159,0.009936,1.731662,2.180012
2026-05-23,technology,desktop,AR,video_preroll,598,494,436,7,3.17,0.826087,0.882591,0.016055,5.301003,7.270642
2026-05-23,technology,desktop,BR,in_article,4060,3358,2653,18,7.56,0.827094,0.790054,0.006785,1.862069,2.849604
2026-05-23,technology,desktop,BR,sidebar_rectangle,3048,2774,2659,78,10.78,0.910105,0.958544,0.029334,3.536745,4.054156
2026-05-23,technology,desktop,BR,top_banner,5338,5025,4349,112,11.79,0.941364,0.865473,0.025753,2.208692,2.710968
2026-05-23,technology,desktop,BR,video_preroll,1666,1450,1212,4,8.77,0.870348,0.835862,0.0033,5.264106,7.235974
2026-05-23,technology,desktop,MX,in_article,1746,1586,1343,9,3.31,0.908362,0.846784,0.006701,1.895762,2.464631
2026-05-23,technology,desktop,MX,sidebar_rectangle,1389,1115,963,10,2.19,0.802736,0.863677,0.010384,1.576674,2.274143
2026-05-23,technology,desktop,MX,top_banner,2279,1990,1927,49,6.64,0.87319,0.968342,0.025428,2.913559,3.445771
2026-05-23,technology,desktop,MX,video_preroll,741,673,607,6,1.7,0.908232,0.901932,0.009885,2.294197,2.800659
2026-05-23,technology,desktop,US,in_article,3225,2668,2520,51,6.61,0.827287,0.944528,0.020238,2.049612,2.623016
2026-05-23,technology,desktop,US,sidebar_rectangle,1950,1668,1320,29,1.58,0.855385,0.791367,0.02197,0.810256,1.19697
2026-05-23,technology,desktop,US,top_banner,3764,3046,2371,25,13.69,0.809245,0.778398,0.010544,3.637088,5.773935
2026-05-23,technology,desktop,US,video_preroll,1061,980,818,9,4.89,0.923657,0.834694,0.011002,4.60886,5.977995
2026-05-23,technology,mobile,AR,in_article,2391,2219,1809,52,5.78,0.928064,0.815232,0.028745,2.417399,3.195135
2026-05-23,technology,mobile,AR,sidebar_rectangle,1580,1252,998,18,3.62,0.792405,0.797125,0.018036,2.291139,3.627255
2026-05-23,technology,mobile,AR,top_banner,3029,2393,2047,20,3.96,0.79003,0.855412,0.00977,1.307362,1.934538
2026-05-23,technology,mobile,AR,video_preroll,841,719,691,7,1.57,0.854935,0.961057,0.01013,1.866825,2.272069
2026-05-23,technology,mobile,BR,in_article,6879,6184,5831,69,7.46,0.898968,0.942917,0.011833,1.08446,1.279369
2026-05-23,technology,mobile,BR,sidebar_rectangle,4469,3515,3048,94,9.1,0.786529,0.867141,0.03084,2.03625,2.985564
2026-05-23,technology,mobile,BR,top_banner,9041,8431,6657,50,9.75,0.93253,0.789586,0.007511,1.078421,1.464624
2026-05-23,technology,mobile,BR,video_preroll,2401,1962,1689,21,7.47,0.81716,0.860856,0.012433,3.111204,4.422735
2026-05-23,technology,mobile,MX,in_article,2915,2762,2154,65,1.44,0.947513,0.77987,0.030176,0.493997,0.668524
2026-05-23,technology,mobile,MX,sidebar_rectangle,2044,1645,1258,14,2.34,0.804795,0.764742,0.011129,1.144814,1.860095
2026-05-23,technology,mobile,MX,top_banner,4148,3305,2625,23,8.17,0.79677,0.794251,0.008762,1.969624,3.112381
2026-05-23,technology,mobile,MX,video_preroll,1197,1137,960,6,2.87,0.949875,0.844327,0.00625,2.397661,2.989583
2026-05-23,technology,mobile,US,in_article,4261,3401,2850,42,14.44,0.798169,0.837989,0.014737,3.388876,5.066667
2026-05-23,technology,mobile,US,sidebar_rectangle,2973,2604,2423,37,6.26,0.875883,0.930492,0.01527,2.105617,2.583574
2026-05-23,technology,mobile,US,top_banner,5487,5287,4243,64,7.79,0.96355,0.802535,0.015084,1.419719,1.835965
2026-05-23,technology,mobile,US,video_preroll,1607,1373,1272,17,5.09,0.854387,0.926438,0.013365,3.167393,4.001572
2026-05-23,technology,tablet,AR,in_article,609,511,462,11,0.44,0.83908,0.90411,0.02381,0.722496,0.952381
2026-05-23,technology,tablet,AR,sidebar_rectangle,466,415,374,7,0.37,0.890558,0.901205,0.018717,0.793991,0.989305
2026-05-23,technology,tablet,AR,top_banner,796,723,561,14,1.23,0.908291,0.775934,0.024955,1.545226,2.192513
2026-05-23,technology,tablet,AR,video_preroll,220,178,155,2,0.65,0.809091,0.870787,0.012903,2.954545,4.193548
2026-05-23,technology,tablet,BR,in_article,2033,1813,1675,9,6.96,0.891786,0.923883,0.005373,3.423512,4.155224
2026-05-23,technology,tablet,BR,sidebar_rectangle,1304,1166,1093,6,0.76,0.894172,0.937393,0.005489,0.582822,0.695334
2026-05-23,technology,tablet,BR,top_banner,2172,2056,1795,28,4.08,0.946593,0.873054,0.015599,1.878453,2.272981
2026-05-23,technology,tablet,BR,video_preroll,769,630,493,9,1.78,0.819246,0.78254,0.018256,2.314694,3.610548
2026-05-23,technology,tablet,MX,in_article,700,606,509,3,1.96,0.865714,0.839934,0.005894,2.8,3.850688
2026-05-23,technology,tablet,MX,sidebar_rectangle,591,525,511,6,1.21,0.888325,0.973333,0.011742,2.047377,2.367906
2026-05-23,technology,tablet,MX,top_banner,1230,1031,793,20,1.73,0.838211,0.769156,0.025221,1.406504,2.181589
2026-05-23,technology,tablet,MX,video_preroll,348,288,233,1,0.31,0.827586,0.809028,0.004292,0.890805,1.330472
2026-05-23,technology,tablet,US,in_article,1202,978,937,28,3.25,0.813644,0.958078,0.029883,2.703827,3.468517
2026-05-23,technology,tablet,US,sidebar_rectangle,903,774,730,5,1.35,0.857143,0.943152,0.006849,1.495017,1.849315
2026-05-23,technology,tablet,US,top_banner,1860,1779,1428,8,1.75,0.956452,0.802698,0.005602,0.94086,1.22549
2026-05-23,technology,tablet,US,video_preroll,431,383,351,7,0.78,0.888631,0.916449,0.019943,1.809745,2.222222
2026-05-24,home,desktop,AR,in_article,3068,2612,2478,12,7.11,0.851369,0.948698,0.004843,2.317471,2.869249
2026-05-24,home,desktop,AR,sidebar_rectangle,2022,1886,1503,14,3.64,0.93274,0.796925,0.009315,1.800198,2.421823
2026-05-24,home,desktop,AR,top_banner,3682,3395,3155,24,4.66,0.922053,0.929308,0.007607,1.265617,1.477021
2026-05-24,home,desktop,AR,video_preroll,1189,964,924,16,1.83,0.810765,0.958506,0.017316,1.539108,1.980519
2026-05-24,home,desktop,BR,in_article,8370,7523,7319,80,14.81,0.898805,0.972883,0.01093,1.769415,2.0235
2026-05-24,home,desktop,BR,sidebar_rectangle,5208,4114,3547,23,10.0,0.789939,0.862178,0.006484,1.920123,2.819284
2026-05-24,home,desktop,BR,top_banner,9866,8341,7262,228,7.54,0.845429,0.870639,0.031396,0.764241,1.038281
2026-05-24,home,desktop,BR,video_preroll,3265,3133,3009,23,21.54,0.959571,0.960421,0.007644,6.597243,7.158524
2026-05-24,home,desktop,MX,in_article,3539,3257,2808,38,8.37,0.920316,0.862143,0.013533,2.365075,2.980769
2026-05-24,home,desktop,MX,sidebar_rectangle,2295,1797,1620,13,6.65,0.783007,0.901503,0.008025,2.897603,4.104938
2026-05-24,home,desktop,MX,top_banner,4080,3365,3285,41,7.74,0.824755,0.976226,0.012481,1.897059,2.356164
2026-05-24,home,desktop,MX,video_preroll,1473,1253,968,8,5.22,0.850645,0.772546,0.008264,3.543788,5.392562
2026-05-24,home,desktop,US,in_article,5972,5259,4789,55,7.94,0.88061,0.910629,0.011485,1.329538,1.657966
2026-05-24,home,desktop,US,sidebar_rectangle,4312,3515,2835,27,14.68,0.815167,0.806543,0.009524,3.404453,5.178131
2026-05-24,home,desktop,US,top_banner,7271,6683,5932,82,33.17,0.919131,0.887625,0.013823,4.561958,5.591706
2026-05-24,home,desktop,US,video_preroll,1814,1670,1477,17,16.09,0.920617,0.884431,0.01151,8.869901,10.893703
2026-05-24,home,mobile,AR,in_article,4527,3910,3121,95,5.44,0.863707,0.79821,0.030439,1.201679,1.743031
2026-05-24,home,mobile,AR,sidebar_rectangle,3273,2737,2190,31,7.87,0.836236,0.800146,0.014155,2.404522,3.593607
2026-05-24,home,mobile,AR,top_banner,5459,4528,3923,61,13.52,0.829456,0.866387,0.015549,2.476644,3.446342
2026-05-24,home,mobile,AR,video_preroll,1553,1346,1258,14,7.38,0.86671,0.934621,0.011129,4.752093,5.866455
2026-05-24,home,mobile,BR,in_article,11282,9832,7982,180,5.73,0.871477,0.811839,0.022551,0.507889,0.717865
2026-05-24,home,mobile,BR,sidebar_rectangle,8874,8425,7418,81,9.48,0.949403,0.880475,0.010919,1.068289,1.277972
2026-05-24,home,mobile,BR,top_banner,15171,13289,11087,332,24.22,0.875948,0.834299,0.029945,1.596467,2.18454
2026-05-24,home,mobile,BR,video_preroll,4831,3964,3458,63,21.17,0.820534,0.872351,0.018219,4.382116,6.122036
2026-05-24,home,mobile,MX,in_article,5742,5195,4211,97,10.89,0.904737,0.810587,0.023035,1.896552,2.586084
2026-05-24,home,mobile,MX,sidebar_rectangle,3699,3317,2683,83,5.97,0.896729,0.808863,0.030936,1.61395,2.225121
2026-05-24,home,mobile,MX,top_banner,6616,6088,5323,87,5.97,0.920193,0.874343,0.016344,0.902358,1.121548
2026-05-24,home,mobile,MX,video_preroll,1667,1332,1270,19,2.3,0.79904,0.953453,0.014961,1.379724,1.811024
2026-05-24,home,mobile,US,in_article,8788,7948,7773,69,36.94,0.904415,0.977982,0.008877,4.203459,4.752348
2026-05-24,home,mobile,US,sidebar_rectangle,5344,4505,4230,25,4.73,0.843001,0.938957,0.00591,0.885105,1.118203
2026-05-24,home,mobile,US,top_banner,10500,9593,7315,95,22.65,0.913619,0.762535,0.012987,2.157143,3.096377
2026-05-24,home,mobile,US,video_preroll,3008,2597,2209,29,20.31,0.863364,0.850597,0.013128,6.751995,9.194206
2026-05-24,home,tablet,AR,in_article,1387,1181,1141,34,1.3,0.851478,0.96613,0.029798,0.937275,1.139351
2026-05-24,home,tablet,AR,sidebar_rectangle,832,694,558,11,1.44,0.834135,0.804035,0.019713,1.730769,2.580645
2026-05-24,home,tablet,AR,top_banner,1498,1296,1175,18,1.04,0.865154,0.906636,0.015319,0.694259,0.885106
2026-05-24,home,tablet,AR,video_preroll,443,402,370,6,0.6,0.907449,0.920398,0.016216,1.354402,1.621622
2026-05-24,home,tablet,BR,in_article,3701,3310,2732,63,8.66,0.894353,0.825378,0.02306,2.339908,3.169839
2026-05-24,home,tablet,BR,sidebar_rectangle,2246,2076,1872,30,3.46,0.92431,0.901734,0.016026,1.540516,1.848291
2026-05-24,home,tablet,BR,top_banner,3622,3454,2810,79,7.52,0.953617,0.81355,0.028114,2.076201,2.676157
2026-05-24,home,tablet,BR,video_preroll,1272,1188,1121,4,4.26,0.933962,0.943603,0.003568,3.349057,3.800178
2026-05-24,home,tablet,MX,in_article,1408,1261,1159,20,3.66,0.895597,0.919112,0.017256,2.599432,3.157895
2026-05-24,home,tablet,MX,sidebar_rectangle,1010,913,884,4,1.52,0.90396,0.968237,0.004525,1.50495,1.719457
2026-05-24,home,tablet,MX,top_banner,1841,1603,1502,47,2.09,0.870722,0.936993,0.031292,1.135253,1.391478
2026-05-24,home,tablet,MX,video_preroll,541,461,395,4,2.45,0.852126,0.856833,0.010127,4.528651,6.202532
2026-05-24,home,tablet,US,in_article,2640,2112,2058,29,3.0,0.8,0.974432,0.014091,1.136364,1.457726
2026-05-24,home,tablet,US,sidebar_rectangle,1389,1311,1206,28,7.55,0.943844,0.919908,0.023217,5.435565,6.260365
2026-05-24,home,tablet,US,top_banner,3191,3019,2514,76,13.89,0.946098,0.832726,0.030231,4.352867,5.52506
2026-05-24,home,tablet,US,video_preroll,916,857,799,7,5.16,0.93559,0.932322,0.008761,5.633188,6.458073
2026-05-24,news,desktop,AR,in_article,1919,1733,1527,27,1.76,0.903075,0.881131,0.017682,0.917144,1.152587
2026-05-24,news,desktop,AR,sidebar_rectangle,1534,1462,1231,8,3.89,0.953064,0.841997,0.006499,2.535854,3.160032
2026-05-24,news,desktop,AR,top_banner,2747,2278,1823,19,5.8,0.829268,0.800263,0.010422,2.111394,3.181569
2026-05-24,news,desktop,AR,video_preroll,712,574,466,4,1.52,0.80618,0.811847,0.008584,2.134831,3.261803
2026-05-24,news,desktop,BR,in_article,5681,5175,4242,129,16.52,0.910931,0.81971,0.03041,2.907939,3.894389
2026-05-24,news,desktop,BR,sidebar_rectangle,4396,3431,3316,76,2.73,0.780482,0.966482,0.022919,0.621019,0.823281
2026-05-24,news,desktop,BR,top_banner,7762,6212,5788,176,12.95,0.800309,0.931745,0.030408,1.668384,2.237388
2026-05-24,news,desktop,BR,video_preroll,2174,2075,1734,25,5.76,0.954462,0.835663,0.014418,2.649494,3.321799
2026-05-24,news,desktop,MX,in_article,2820,2678,2135,65,6.82,0.949645,0.797237,0.030445,2.41844,3.194379
2026-05-24,news,desktop,MX,sidebar_rectangle,1724,1641,1284,37,3.89,0.951856,0.78245,0.028816,2.256381,3.029595
2026-05-24,news,desktop,MX,top_banner,3502,3177,2453,15,10.09,0.907196,0.772112,0.006115,2.881211,4.113331
2026-05-24,news,desktop,MX,video_preroll,959,908,692,8,3.09,0.94682,0.762115,0.011561,3.222106,4.465318
2026-05-24,news,desktop,US,in_article,4493,3853,3685,102,16.82,0.857556,0.956398,0.02768,3.743601,4.56445
2026-05-24,news,desktop,US,sidebar_rectangle,2740,2202,1760,53,7.97,0.80365,0.799273,0.030114,2.908759,4.528409
2026-05-24,news,desktop,US,top_banner,5413,4764,3756,15,19.8,0.880103,0.788413,0.003994,3.657861,5.271565
2026-05-24,news,desktop,US,video_preroll,1456,1396,1224,12,3.77,0.958791,0.876791,0.009804,2.589286,3.080065
2026-05-24,news,mobile,AR,in_article,3428,3122,2779,32,2.95,0.910735,0.890135,0.011515,0.86056,1.061533
2026-05-24,news,mobile,AR,sidebar_rectangle,2243,1993,1713,39,1.39,0.888542,0.859508,0.022767,0.619706,0.811442
2026-05-24,news,mobile,AR,top_banner,4036,3265,2956,66,7.27,0.808969,0.90536,0.022327,1.801288,2.459405
2026-05-24,news,mobile,AR,video_preroll,1232,1091,880,5,6.02,0.885552,0.806599,0.005682,4.886364,6.840909
2026-05-24,news,mobile,BR,in_article,10225,8249,6772,142,19.79,0.806748,0.820948,0.020969,1.935452,2.922327
2026-05-24,news,mobile,BR,sidebar_rectangle,6404,5598,5459,30,10.79,0.874141,0.97517,0.005496,1.684884,1.976552
2026-05-24,news,mobile,BR,top_banner,10267,9200,8562,227,32.43,0.896075,0.930652,0.026512,3.158664,3.787666
2026-05-24,news,mobile,BR,video_preroll,3088,2958,2296,40,7.27,0.957902,0.7762,0.017422,2.354275,3.166376
2026-05-24,news,mobile,MX,in_article,4353,3854,3509,39,12.08,0.885366,0.910483,0.011114,2.775098,3.442576
2026-05-24,news,mobile,MX,sidebar_rectangle,2551,2120,1818,31,5.23,0.831047,0.857547,0.017052,2.050176,2.876788
2026-05-24,news,mobile,MX,top_banner,4458,3999,3167,68,5.56,0.897039,0.791948,0.021471,1.247196,1.755605
2026-05-24,news,mobile,MX,video_preroll,1538,1247,1213,5,1.46,0.810793,0.972735,0.004122,0.949285,1.203627
2026-05-24,news,mobile,US,in_article,5715,5405,4413,137,27.41,0.945757,0.816466,0.031045,4.79615,6.211194
2026-05-24,news,mobile,US,sidebar_rectangle,3608,2920,2462,56,2.58,0.809313,0.843151,0.022746,0.715078,1.047929
2026-05-24,news,mobile,US,top_banner,7604,6324,6038,52,8.53,0.831668,0.954775,0.008612,1.121778,1.412719
2026-05-24,news,mobile,US,video_preroll,2285,2153,1862,7,6.93,0.942232,0.86484,0.003759,3.032823,3.721805
2026-05-24,news,tablet,AR,in_article,862,738,592,13,0.68,0.856148,0.802168,0.021959,0.788863,1.148649
2026-05-24,news,tablet,AR,sidebar_rectangle,626,528,456,12,1.17,0.84345,0.863636,0.026316,1.86901,2.565789
2026-05-24,news,tablet,AR,top_banner,1081,871,667,16,1.92,0.805735,0.765786,0.023988,1.776133,2.878561
2026-05-24,news,tablet,AR,video_preroll,331,282,246,1,0.73,0.851964,0.87234,0.004065,2.205438,2.96748
2026-05-24,news,tablet,BR,in_article,2546,2453,1868,56,4.34,0.963472,0.761517,0.029979,1.704635,2.32334
2026-05-24,news,tablet,BR,sidebar_rectangle,1797,1485,1329,13,5.28,0.826377,0.894949,0.009782,2.93823,3.972912
2026-05-24,news,tablet,BR,top_banner,3178,2832,2682,54,3.29,0.891126,0.947034,0.020134,1.035242,1.226696
2026-05-24,news,tablet,BR,video_preroll,908,766,640,9,4.84,0.843612,0.835509,0.014062,5.330396,7.5625
2026-05-24,news,tablet,MX,in_article,1072,1002,764,16,2.16,0.934701,0.762475,0.020942,2.014925,2.827225
2026-05-24,news,tablet,MX,sidebar_rectangle,773,632,532,9,1.35,0.817594,0.841772,0.016917,1.746442,2.537594
2026-05-24,news,tablet,MX,top_banner,1565,1287,1036,21,3.24,0.822364,0.804973,0.02027,2.070288,3.127413
2026-05-24,news,tablet,MX,video_preroll,402,352,280,2,2.04,0.875622,0.795455,0.007143,5.074627,7.285714
2026-05-24,news,tablet,US,in_article,1644,1569,1347,21,1.86,0.95438,0.858509,0.01559,1.131387,1.380846
2026-05-24,news,tablet,US,sidebar_rectangle,991,945,904,8,1.46,0.953582,0.956614,0.00885,1.473259,1.615044
2026-05-24,news,tablet,US,top_banner,1956,1681,1513,44,7.86,0.859407,0.900059,0.029081,4.018405,5.194977
2026-05-24,news,tablet,US,video_preroll,537,444,370,4,4.34,0.826816,0.833333,0.010811,8.081937,11.72973
2026-05-24,sports,desktop,AR,in_article,1872,1727,1412,19,3.65,0.922543,0.817603,0.013456,1.949786,2.584986
2026-05-24,sports,desktop,AR,sidebar_rectangle,1448,1261,980,19,0.91,0.870856,0.777161,0.019388,0.628453,0.928571
2026-05-24,sports,desktop,AR,top_banner,2370,2270,2215,65,4.93,0.957806,0.975771,0.029345,2.080169,2.225734
2026-05-24,sports,desktop,AR,video_preroll,602,482,427,3,2.2,0.800664,0.885892,0.007026,3.654485,5.152225
2026-05-24,sports,desktop,BR,in_article,5431,4912,4161,84,8.89,0.904437,0.847109,0.020187,1.636899,2.136506
2026-05-24,sports,desktop,BR,sidebar_rectangle,3870,3709,3588,17,8.45,0.958398,0.967377,0.004738,2.183463,2.355072
2026-05-24,sports,desktop,BR,top_banner,7402,6439,5743,112,11.53,0.8699,0.891909,0.019502,1.557687,2.007662
2026-05-24,sports,desktop,BR,video_preroll,1802,1436,1356,20,6.59,0.796892,0.94429,0.014749,3.657048,4.859882
2026-05-24,sports,desktop,MX,in_article,2520,2092,2023,58,7.26,0.830159,0.967017,0.02867,2.880952,3.58873
2026-05-24,sports,desktop,MX,sidebar_rectangle,1614,1280,1121,32,1.62,0.793061,0.875781,0.028546,1.003717,1.445138
2026-05-24,sports,desktop,MX,top_banner,2617,2517,2041,56,4.11,0.961788,0.810886,0.027438,1.570501,2.013719
2026-05-24,sports,desktop,MX,video_preroll,810,702,677,13,4.88,0.866667,0.964387,0.019202,6.024691,7.208272
2026-05-24,sports,desktop,US,in_article,3432,3248,2851,37,12.42,0.946387,0.877771,0.012978,3.618881,4.356366
2026-05-24,sports,desktop,US,sidebar_rectangle,2133,1783,1492,32,6.82,0.835912,0.836792,0.021448,3.197375,4.571046
2026-05-24,sports,desktop,US,top_banner,4678,4220,4061,92,5.86,0.902095,0.962322,0.022655,1.252672,1.442994
