date,site_section,device,country,ad_unit,ad_requests,matched_requests,impressions,clicks,estimated_revenue
2026-05-16,sports,mobile,AR,sidebar_rectangle,1825,1620,1503,18.0,1.29
2026-05-16,sports,mobile,AR,video_preroll,1101,958,737,10.0,3.27
2026-05-16,sports,desktop,BR,top_banner,6707,6249,5648,109.0,18.37
2026-05-16,sports,desktop,BR,in_article,5227,4086,3597,39.0,12.29
2026-05-16,sports,desktop,BR,sidebar_rectangle,4094,3655,3207,35.0,9.64
2026-05-16,sports,desktop,BR,video_preroll,2110,1803,1509,29.0,9.6
2026-05-16,sports,desktop,US,top_banner,4573,3807,3607,90.0,7.54
2026-05-16,sports,desktop,US,in_article,4008,3268,2907,18.0,7.2
2026-05-16,sports,desktop,US,sidebar_rectangle,2666,2547,2036,37.0,4.09
2026-05-16,sports,desktop,US,video_preroll,1339,1045,813,9.0,5.77
2026-05-16,sports,desktop,MX,top_banner,3100,2967,2542,67.0,6.32
2026-05-16,sports,desktop,MX,in_article,2790,2260,1804,41.0,6.04
2026-05-16,sports,desktop,MX,sidebar_rectangle,1755,1698,1632,17.0,2.91
2026-05-16,sports,desktop,MX,video_preroll,973,943,801,14.0,5.72
2026-05-16,sports,desktop,AR,top_banner,2556,2318,1975,35.0,6.36
2026-05-16,sports,desktop,AR,in_article,1989,1819,1592,32.0,5.83
2026-05-16,sports,desktop,AR,sidebar_rectangle,1502,1258,1167,24.0,1.98
2026-05-16,sports,desktop,AR,video_preroll,699,632,594,5.0,3.82
2026-05-16,sports,tablet,BR,top_banner,3320,2880,2581,53.0,2.13
2026-05-16,sports,tablet,BR,in_article,2181,1833,1783,55.0,3.49
2026-05-16,sports,tablet,BR,sidebar_rectangle,1582,1399,1185,30.0,4.83
2026-05-16,sports,tablet,BR,video_preroll,970,787,762,11.0,1.96
2026-05-16,sports,tablet,US,top_banner,1946,1763,1581,16.0,7.26
2026-05-16,sports,tablet,US,in_article,1478,1266,1048,29.0,2.76
2026-05-16,sports,tablet,US,sidebar_rectangle,1013,935,714,17.0,0.91
2026-05-16,sports,tablet,US,video_preroll,591,516,500,2.0,2.43
2026-05-16,sports,tablet,MX,top_banner,1175,1115,968,17.0,1.71
2026-05-16,sports,tablet,MX,in_article,995,802,630,15.0,1.51
2026-05-16,sports,tablet,MX,sidebar_rectangle,672,606,461,8.0,1.21
2026-05-16,sports,tablet,MX,video_preroll,360,346,323,6.0,1.63
2026-05-16,sports,tablet,AR,top_banner,1165,948,898,26.0,0.65
2026-05-16,sports,tablet,AR,in_article,808,644,581,16.0,0.75
2026-05-16,sports,tablet,AR,sidebar_rectangle,515,411,371,2.0,1.54
2026-05-16,sports,tablet,AR,video_preroll,270,220,213,3.0,0.92
2026-05-16,technology,mobile,BR,top_banner,8651,8170,7663,106.0,15.91
2026-05-16,technology,mobile,BR,in_article,6524,5815,4804,37.0,10.71
2026-05-16,technology,mobile,BR,sidebar_rectangle,5174,4307,3628,42.0,10.32
2026-05-16,technology,mobile,BR,video_preroll,2329,1896,1766,25.0,13.37
2026-05-16,technology,mobile,US,top_banner,5037,4798,4498,132.0,23.38
2026-05-16,technology,mobile,US,in_article,4251,3652,2862,11.0,18.01
2026-05-16,technology,mobile,US,sidebar_rectangle,2844,2262,1945,23.0,5.19
2026-05-16,technology,mobile,US,video_preroll,1540,1491,1271,22.0,4.42
2026-05-16,technology,mobile,MX,top_banner,3530,2787,2327,46.0,2.04
2026-05-16,technology,mobile,MX,in_article,2297,1930,1668,16.0,2.99
2026-05-16,technology,mobile,MX,sidebar_rectangle,1947,1556,1326,13.0,3.97
2026-05-16,technology,mobile,MX,video_preroll,1250,1020,857,3.0,1.23
2026-05-16,technology,mobile,AR,top_banner,3071,2496,2232,27.0,4.07
2026-05-16,technology,mobile,AR,in_article,2491,2051,1816,37.0,0.63
2026-05-16,technology,mobile,AR,sidebar_rectangle,1489,1258,980,18.0,3.54
2026-05-16,technology,mobile,AR,video_preroll,853,668,547,6.0,3.87
2026-05-16,technology,desktop,BR,top_banner,5639,4477,3924,77.0,16.42
2026-05-16,technology,desktop,BR,in_article,4758,3726,3380,32.0,12.1
2026-05-16,technology,desktop,BR,sidebar_rectangle,3532,3334,2662,55.0,8.46
2026-05-16,technology,desktop,BR,video_preroll,1587,1380,1255,17.0,2.33
2026-05-16,technology,desktop,US,top_banner,3679,3021,2455,50.0,2.8
2026-05-16,technology,desktop,US,in_article,3047,2511,2370,33.0,11.92
2026-05-16,technology,desktop,US,sidebar_rectangle,1957,1789,1403,34.0,8.06
2026-05-16,technology,desktop,US,video_preroll,1073,1017,927,14.0,6.77
2026-05-16,technology,desktop,MX,top_banner,2459,2068,1934,53.0,3.57
2026-05-16,technology,desktop,MX,in_article,1921,1762,1422,30.0,2.66
2026-05-16,technology,desktop,MX,sidebar_rectangle,1372,1152,958,17.0,1.85
2026-05-16,technology,desktop,MX,video_preroll,718,682,634,8.0,3.54
2026-05-16,technology,desktop,AR,top_banner,2045,1825,1408,17.0,2.59
2026-05-16,technology,desktop,AR,in_article,1507,1276,1239,31.0,1.72
2026-05-16,technology,desktop,AR,sidebar_rectangle,1017,836,817,16.0,0.77
2026-05-16,technology,desktop,AR,video_preroll,547,481,419,2.0,2.35
2026-05-16,technology,tablet,BR,top_banner,2263,2187,2058,34.0,4.05
2026-05-16,technology,tablet,BR,in_article,1995,1588,1470,42.0,3.6
2026-05-16,technology,tablet,BR,sidebar_rectangle,1283,1232,1096,12.0,3.94
2026-05-16,technology,tablet,BR,video_preroll,727,695,557,5.0,1.09
2026-05-16,technology,tablet,US,top_banner,1674,1466,1239,26.0,3.78
2026-05-16,technology,tablet,US,in_article,1109,997,960,27.0,2.39
2026-05-16,technology,tablet,US,sidebar_rectangle,803,641,518,6.0,3.28
2026-05-16,technology,tablet,US,video_preroll,446,423,349,6.0,3.34
2026-05-16,technology,tablet,MX,top_banner,996,837,767,10.0,1.19
2026-05-16,technology,tablet,MX,in_article,758,660,552,7.0,1.59
2026-05-16,technology,tablet,MX,sidebar_rectangle,556,525,474,14.0,1.29
2026-05-16,technology,tablet,MX,video_preroll,266,247,199,2.0,0.75
2026-05-16,technology,tablet,AR,top_banner,852,716,643,19.0,1.7
2026-05-16,technology,tablet,AR,in_article,691,656,527,3.0,0.96
2026-05-16,technology,tablet,AR,sidebar_rectangle,425,365,296,2.0,0.4
2026-05-16,technology,tablet,AR,video_preroll,206,181,137,1.0,0.79
2026-05-17,home,mobile,BR,top_banner,14507,12714,10961,228.0,18.92
2026-05-17,home,mobile,BR,in_article,9949,8720,8290,146.0,13.73
2026-05-17,home,mobile,BR,sidebar_rectangle,9160,7259,6993,92.0,27.16
2026-05-17,home,mobile,BR,video_preroll,3920,3388,2889,24.0,15.32
2026-05-17,home,mobile,US,top_banner,11186,9443,7788,112.0,11.08
2026-05-17,home,mobile,US,in_article,7910,6307,5880,92.0,30.07
2026-05-17,home,mobile,US,sidebar_rectangle,5609,4991,4003,80.0,13.47
2026-05-17,home,mobile,US,video_preroll,2926,2332,2234,25.0,19.15
2026-05-17,home,mobile,MX,top_banner,6643,6094,5891,181.0,20.74
2026-05-17,home,mobile,MX,in_article,5388,4390,3593,90.0,6.0
2026-05-17,home,mobile,MX,sidebar_rectangle,3713,3089,2565,49.0,8.09
2026-05-17,home,mobile,MX,video_preroll,1887,1610,1517,9.0,7.78
2026-05-17,home,mobile,AR,top_banner,4795,4159,3986,17.0,14.11
2026-05-17,home,mobile,AR,in_article,4524,4237,3641,33.0,9.77
2026-05-17,home,mobile,AR,sidebar_rectangle,3401,2722,2598,55.0,9.38
2026-05-17,home,mobile,AR,video_preroll,1493,1199,1016,13.0,6.57
2026-05-17,home,desktop,BR,top_banner,10151,9776,7521,150.0,22.46
2026-05-17,home,desktop,BR,in_article,8029,6353,5462,51.0,14.25
2026-05-17,home,desktop,BR,sidebar_rectangle,4348,4073,3152,50.0,11.79
2026-05-17,home,desktop,BR,video_preroll,2967,2413,2262,19.0,10.3
2026-05-17,home,desktop,US,top_banner,6812,5466,4949,114.0,22.5
2026-05-17,home,desktop,US,in_article,5898,4869,3947,43.0,9.78
2026-05-17,home,desktop,US,sidebar_rectangle,2984,2469,2401,15.0,13.79
2026-05-17,home,desktop,US,video_preroll,2139,1915,1588,30.0,3.94
2026-05-17,home,desktop,MX,top_banner,4625,4451,3733,41.0,6.41
2026-05-17,home,desktop,MX,in_article,4088,3452,2865,33.0,2.7
2026-05-17,home,desktop,MX,sidebar_rectangle,2385,2171,1985,16.0,5.92
2026-05-17,home,desktop,MX,video_preroll,1296,1251,1196,6.0,8.79
2026-05-17,home,desktop,AR,top_banner,3286,2581,2168,27.0,6.69
2026-05-17,home,desktop,AR,in_article,3567,3274,2976,26.0,9.64
2026-05-17,home,desktop,AR,sidebar_rectangle,2026,1687,1442,41.0,2.06
2026-05-17,home,desktop,AR,video_preroll,1051,918,711,10.0,3.92
2026-05-17,home,tablet,BR,top_banner,4941,4154,3247,53.0,5.4
2026-05-17,home,tablet,BR,in_article,3291,2922,2441,74.0,3.11
2026-05-17,home,tablet,BR,sidebar_rectangle,2669,2277,2000,38.0,6.38
2026-05-17,home,tablet,BR,video_preroll,1359,1303,1006,14.0,4.6
2026-05-17,home,tablet,US,top_banner,2327,1982,1720,9.0,5.2
2026-05-17,home,tablet,US,in_article,2138,1867,1617,50.0,9.59
2026-05-17,home,tablet,US,sidebar_rectangle,1457,1406,1170,14.0,4.21
2026-05-17,home,tablet,US,video_preroll,777,710,641,3.0,2.57
2026-05-17,home,tablet,MX,top_banner,1794,1547,1299,29.0,3.97
2026-05-17,home,tablet,MX,in_article,1348,1242,1044,5.0,3.13
2026-05-17,home,tablet,MX,sidebar_rectangle,991,900,721,11.0,2.55
2026-05-17,home,tablet,MX,video_preroll,561,538,413,2.0,2.12
2026-05-17,home,tablet,AR,top_banner,1447,1293,1111,30.0,4.58
2026-05-17,home,tablet,AR,in_article,1236,1103,930,20.0,3.26
2026-05-17,home,tablet,AR,sidebar_rectangle,807,630,575,5.0,1.48
2026-05-17,home,tablet,AR,video_preroll,343,329,252,2.0,0.4
2026-05-17,news,mobile,BR,top_banner,12204,9918,7808,52.0,25.04
2026-05-17,news,mobile,BR,in_article,8300,7180,5709,123.0,6.68
2026-05-17,news,mobile,BR,sidebar_rectangle,5979,5637,4304,21.0,14.17
2026-05-17,news,mobile,BR,video_preroll,3023,2491,1897,22.0,7.09
2026-05-17,news,mobile,US,top_banner,8361,6686,6549,36.0,14.65
2026-05-17,news,mobile,US,in_article,6130,5685,4675,21.0,18.55
2026-05-17,news,mobile,US,sidebar_rectangle,5030,4515,3875,24.0,23.37
2026-05-17,news,mobile,US,video_preroll,1924,1503,1334,23.0,9.02
2026-05-17,news,mobile,MX,top_banner,4464,3544,2915,64.0,10.01
2026-05-17,news,mobile,MX,in_article,4105,3679,3418,25.0,4.04
2026-05-17,news,mobile,MX,sidebar_rectangle,2717,2342,1999,56.0,1.77
2026-05-17,news,mobile,MX,video_preroll,1233,1153,973,14.0,4.84
2026-05-17,news,mobile,AR,top_banner,4074,3573,2760,73.0,2.35
2026-05-17,news,mobile,AR,in_article,3125,2680,2331,44.0,6.58
2026-05-17,news,mobile,AR,sidebar_rectangle,2199,1914,1729,11.0,6.36
2026-05-17,news,mobile,AR,video_preroll,1052,938,915,14.0,3.47
2026-05-17,news,desktop,BR,top_banner,7642,6172,5547,108.0,15.44
2026-05-17,news,desktop,BR,in_article,6263,5730,4731,78.0,5.62
2026-05-17,news,desktop,BR,sidebar_rectangle,4048,3292,2927,79.0,8.12
2026-05-17,news,desktop,BR,video_preroll,2142,2028,1986,12.0,8.45
2026-05-17,news,desktop,US,top_banner,5894,4675,3930,92.0,22.63
2026-05-17,news,desktop,US,in_article,3735,2927,2478,75.0,10.15
2026-05-17,news,desktop,US,sidebar_rectangle,2516,2127,1803,30.0,10.4
2026-05-17,news,desktop,US,video_preroll,1424,1229,1146,9.0,6.77
2026-05-17,news,desktop,MX,top_banner,3368,2852,2510,14.0,10.22
2026-05-17,news,desktop,MX,in_article,2575,2479,2326,59.0,2.64
2026-05-17,news,desktop,MX,sidebar_rectangle,2042,1598,1411,43.0,2.88
2026-05-17,news,desktop,MX,video_preroll,794,662,354,11.0,2.92
2026-05-17,news,desktop,AR,top_banner,2821,2397,2016,21.0,2.01
2026-05-17,news,desktop,AR,in_article,2418,2219,1750,33.0,5.08
2026-05-17,news,desktop,AR,sidebar_rectangle,1352,1090,855,9.0,1.29
2026-05-17,news,desktop,AR,video_preroll,816,772,755,10.0,4.59
2026-05-17,news,tablet,BR,top_banner,3426,3078,2915,83.0,5.32
2026-05-17,news,tablet,BR,in_article,2726,2134,1678,20.0,4.07
2026-05-17,news,tablet,BR,sidebar_rectangle,1588,1501,1319,20.0,4.63
2026-05-17,news,tablet,BR,video_preroll,916,845,702,5.0,2.19
2026-05-17,news,tablet,US,top_banner,2065,1760,1385,24.0,3.02
2026-05-17,news,tablet,US,in_article,1575,1385,1135,33.0,3.93
2026-05-17,news,tablet,US,sidebar_rectangle,1102,1009,908,4.0,3.41
2026-05-17,news,tablet,US,video_preroll,586,556,438,3.0,2.0
2026-05-17,news,tablet,MX,top_banner,1462,1409,1206,28.0,1.51
2026-05-17,news,tablet,MX,in_article,1156,912,708,10.0,2.64
2026-05-17,news,tablet,MX,sidebar_rectangle,767,646,581,7.0,0.39
2026-05-17,news,tablet,MX,video_preroll,386,310,257,4.0,1.29
2026-05-17,news,tablet,AR,top_banner,993,804,743,6.0,2.83
2026-05-17,news,tablet,AR,in_article,896,813,657,10.0,0.52
2026-05-17,news,tablet,AR,sidebar_rectangle,693,543,413,3.0,1.27
2026-05-17,news,tablet,AR,video_preroll,406,386,340,3.0,1.33
2026-05-17,sports,mobile,BR,top_banner,9525,7809,6653,29.0,14.27
2026-05-17,sports,mobile,BR,in_article,7844,6181,5524,143.0,7.39
2026-05-17,sports,mobile,BR,sidebar_rectangle,5527,5270,5048,56.0,7.28
2026-05-17,sports,mobile,BR,video_preroll,2513,2241,2117,14.0,11.29
2026-05-17,sports,mobile,US,top_banner,7303,5882,4585,29.0,16.15
2026-05-17,sports,mobile,US,in_article,5155,4370,4258,55.0,12.1
2026-05-17,sports,mobile,US,sidebar_rectangle,3927,3765,3395,86.0,7.74
2026-05-17,sports,mobile,US,video_preroll,1707,1655,1609,14.0,15.91
2026-05-17,sports,mobile,MX,top_banner,4383,3463,3160,60.0,2.65
2026-05-17,sports,mobile,MX,in_article,3015,2687,2275,11.0,9.15
2026-05-17,sports,mobile,MX,sidebar_rectangle,2507,2377,2171,63.0,8.1
2026-05-17,sports,mobile,MX,video_preroll,1126,987,884,6.0,1.71
2026-05-17,sports,mobile,AR,top_banner,3402,2971,2314,70.0,8.24
2026-05-17,sports,mobile,AR,in_article,2785,2696,2535,15.0,8.22
2026-05-17,sports,mobile,AR,sidebar_rectangle,2113,1959,1605,22.0,5.85
2026-05-17,sports,mobile,AR,video_preroll,982,942,742,2.0,0.99
2026-05-17,sports,desktop,BR,top_banner,6384,5561,4847,132.0,12.1
2026-05-17,sports,desktop,BR,in_article,4823,3765,2996,78.0,11.82
2026-05-17,sports,desktop,BR,sidebar_rectangle,3214,2688,2539,25.0,5.66
2026-05-17,sports,desktop,BR,video_preroll,1966,1684,1585,21.0,10.7
2026-05-17,sports,desktop,US,top_banner,5018,4519,4092,63.0,14.0
2026-05-17,sports,desktop,US,in_article,3344,2749,2147,39.0,12.71
2026-05-17,sports,desktop,US,sidebar_rectangle,2276,2163,2010,14.0,8.99
2026-05-17,sports,desktop,US,video_preroll,1232,1076,1017,20.0,11.78
2026-05-17,sports,desktop,MX,top_banner,2925,2301,1775,22.0,5.92
2026-05-17,sports,desktop,MX,in_article,2160,1884,1736,19.0,7.32
2026-05-17,sports,desktop,MX,sidebar_rectangle,1860,1582,1498,39.0,1.8
2026-05-17,sports,desktop,MX,video_preroll,883,798,728,13.0,0.99
2026-05-17,sports,desktop,AR,top_banner,2674,2257,1895,41.0,7.1
2026-05-17,sports,desktop,AR,in_article,1965,1535,1385,27.0,5.74
2026-05-17,sports,desktop,AR,sidebar_rectangle,1255,1129,1075,12.0,0.75
2026-05-17,sports,desktop,AR,video_preroll,813,770,624,6.0,0.93
2026-05-17,sports,tablet,BR,top_banner,2369,1933,1704,30.0,3.61
2026-05-17,sports,tablet,BR,in_article,2355,2108,1839,19.0,5.58
2026-05-17,sports,tablet,BR,sidebar_rectangle,1356,1297,1239,31.0,4.38
2026-05-17,sports,tablet,BR,video_preroll,848,727,582,9.0,3.01
2026-05-17,sports,tablet,US,top_banner,1966,1889,1599,46.0,2.23
2026-05-17,sports,tablet,US,in_article,1424,1237,1195,37.0,4.61
2026-05-17,sports,tablet,US,sidebar_rectangle,1141,987,943,26.0,2.28
2026-05-17,sports,tablet,US,video_preroll,557,442,423,6.0,1.5
2026-05-17,sports,tablet,MX,top_banner,1140,977,868,18.0,2.69
2026-05-17,sports,tablet,MX,in_article,948,906,863,3.0,2.69
2026-05-17,sports,tablet,MX,sidebar_rectangle,605,530,415,7.0,1.37
2026-05-17,sports,tablet,MX,video_preroll,328,282,252,1.0,1.91
2026-05-17,sports,tablet,AR,top_banner,921,838,720,4.0,2.81
2026-05-17,sports,tablet,AR,in_article,728,675,538,12.0,1.3
2026-05-17,sports,tablet,AR,sidebar_rectangle,583,565,553,3.0,2.14
2026-05-17,sports,tablet,AR,video_preroll,275,245,230,1.0,1.32
2026-05-17,technology,mobile,BR,top_banner,6959,6035,5716,132.0,20.08
2026-05-17,technology,mobile,BR,in_article,6610,5416,4830,130.0,16.55
2026-05-17,technology,mobile,BR,sidebar_rectangle,4926,4610,4402,90.0,5.23
2026-05-17,technology,mobile,BR,video_preroll,2026,1701,1426,26.0,10.77
2026-05-17,technology,mobile,US,top_banner,4902,4115,3380,17.0,4.53
2026-05-17,technology,mobile,US,in_article,4361,3962,3177,19.0,20.76
2026-05-17,technology,mobile,US,sidebar_rectangle,3083,2757,2427,74.0,10.78
2026-05-17,technology,mobile,US,video_preroll,1362,1214,1037,21.0,6.94
2026-05-17,technology,mobile,MX,top_banner,3302,3089,2382,73.0,6.0
2026-05-17,technology,mobile,MX,in_article,2459,2217,1904,22.0,2.53
2026-05-17,technology,mobile,MX,sidebar_rectangle,1905,1513,1230,23.0,1.77
2026-05-17,technology,mobile,MX,video_preroll,998,846,693,10.0,1.9
2026-05-17,technology,mobile,AR,top_banner,2975,2416,1943,8.0,6.27
2026-05-17,technology,mobile,AR,in_article,2062,1627,1409,38.0,3.35
2026-05-17,technology,mobile,AR,sidebar_rectangle,1642,1444,1283,23.0,3.43
2026-05-17,technology,mobile,AR,video_preroll,772,655,592,3.0,2.06
2026-05-17,technology,desktop,BR,top_banner,5131,4693,4509,106.0,14.12
2026-05-17,technology,desktop,BR,in_article,4519,3728,3415,49.0,12.97
2026-05-17,technology,desktop,BR,sidebar_rectangle,3031,2386,2055,21.0,3.11
2026-05-17,technology,desktop,BR,video_preroll,1624,1507,1200,23.0,6.12
2026-05-17,technology,desktop,US,top_banner,3598,2914,2310,29.0,13.86
2026-05-17,technology,desktop,US,in_article,3149,2615,2226,40.0,6.27
2026-05-17,technology,desktop,US,sidebar_rectangle,1840,1672,1429,6.0,1.9
2026-05-17,technology,desktop,US,video_preroll,992,916,820,14.0,7.86
2026-05-17,technology,desktop,MX,top_banner,2038,1825,1733,23.0,2.09
2026-05-17,technology,desktop,MX,in_article,1751,1464,1186,23.0,3.17
2026-05-17,technology,desktop,MX,sidebar_rectangle,1161,1043,844,6.0,3.48
2026-05-17,technology,desktop,MX,video_preroll,612,525,415,8.0,0.53
2026-05-17,technology,desktop,AR,top_banner,1945,1667,1311,12.0,2.21
2026-05-17,technology,desktop,AR,in_article,1363,1293,1102,28.0,4.53
2026-05-17,technology,desktop,AR,sidebar_rectangle,987,929,869,6.0,1.1
2026-05-17,technology,desktop,AR,video_preroll,525,476,405,4.0,2.61
2026-05-17,technology,tablet,BR,top_banner,2316,2187,1933,39.0,3.21
2026-05-17,technology,tablet,BR,in_article,1832,1628,1538,38.0,5.43
2026-05-17,technology,tablet,BR,sidebar_rectangle,1391,1251,1106,7.0,2.87
2026-05-17,technology,tablet,BR,video_preroll,632,581,555,10.0,1.81
2026-05-17,technology,tablet,US,top_banner,1202,1107,997,4.0,3.92
2026-05-17,technology,tablet,US,in_article,1176,1098,1028,23.0,1.93
2026-05-17,technology,tablet,US,sidebar_rectangle,763,719,559,17.0,3.57
2026-05-17,technology,tablet,US,video_preroll,380,320,303,2.0,0.86
2026-05-17,technology,tablet,MX,top_banner,890,829,634,10.0,1.79
2026-05-17,technology,tablet,MX,in_article,658,544,426,4.0,1.22
2026-05-17,technology,tablet,MX,sidebar_rectangle,642,544,475,6.0,0.46
2026-05-17,technology,tablet,MX,video_preroll,256,224,216,2.0,0.98
2026-05-17,technology,tablet,AR,top_banner,768,678,523,7.0,0.38
2026-05-17,technology,tablet,AR,in_article,593,572,462,8.0,0.43
2026-05-17,technology,tablet,AR,sidebar_rectangle,388,309,235,5.0,0.52
2026-05-17,technology,tablet,AR,video_preroll,253,243,232,0.0,0.89
2026-05-18,home,mobile,BR,top_banner,13321,12826,11789,130.0,25.94
2026-05-18,home,mobile,BR,in_article,11501,9525,7781,181.0,24.78
2026-05-18,home,mobile,BR,sidebar_rectangle,7006,6716,6228,98.0,22.51
2026-05-18,home,mobile,BR,video_preroll,3466,2977,2297,44.0,6.8
2026-05-18,home,mobile,US,top_banner,7931,7350,7113,195.0,20.0
2026-05-18,home,mobile,US,in_article,6006,4999,4052,38.0,4.42
2026-05-18,home,mobile,US,sidebar_rectangle,5268,4844,4329,81.0,19.86
2026-05-18,home,mobile,US,video_preroll,2728,2287,1977,37.0,8.97
2026-05-18,home,mobile,MX,top_banner,5676,4786,4336,25.0,5.88
2026-05-18,home,mobile,MX,in_article,4892,4164,4009,75.0,15.43
2026-05-18,home,mobile,MX,sidebar_rectangle,3289,2929,2589,22.0,1.82
2026-05-18,home,mobile,MX,video_preroll,1669,1318,1217,21.0,4.11
2026-05-18,home,mobile,AR,top_banner,5124,4142,3612,59.0,14.62
2026-05-18,home,mobile,AR,in_article,3717,3569,3225,89.0,11.47
2026-05-18,home,mobile,AR,sidebar_rectangle,2920,2619,2282,45.0,5.09
2026-05-18,home,mobile,AR,video_preroll,1373,1141,1071,20.0,7.74
2026-05-18,home,desktop,BR,top_banner,10348,8356,7342,66.0,17.63
2026-05-18,home,desktop,BR,in_article,6903,6663,6484,130.0,13.37
2026-05-18,home,desktop,BR,sidebar_rectangle,4649,4109,3228,47.0,3.65
2026-05-18,home,desktop,BR,video_preroll,2506,2412,2001,22.0,11.37
2026-05-18,home,desktop,US,top_banner,6183,5879,5644,66.0,19.18
2026-05-18,home,desktop,US,in_article,4520,4325,3344,88.0,18.88
2026-05-18,home,desktop,US,sidebar_rectangle,3344,3021,2638,55.0,5.47
2026-05-18,home,desktop,US,video_preroll,1891,1759,1547,30.0,6.96
2026-05-18,home,desktop,MX,top_banner,4253,3729,2898,71.0,3.62
2026-05-18,home,desktop,MX,in_article,3455,2759,2345,46.0,6.0
2026-05-18,home,desktop,MX,sidebar_rectangle,2040,1850,1622,36.0,5.37
2026-05-18,home,desktop,MX,video_preroll,1005,812,744,2.0,0.9
2026-05-18,home,desktop,AR,top_banner,3544,3137,2935,42.0,3.52
2026-05-18,home,desktop,AR,in_article,2707,2379,1964,33.0,5.15
2026-05-18,home,desktop,AR,sidebar_rectangle,1982,1822,1628,9.0,3.99
2026-05-18,home,desktop,AR,video_preroll,928,880,756,3.0,4.15
2026-05-18,home,tablet,BR,top_banner,3969,3819,2932,22.0,12.39
2026-05-18,home,tablet,BR,in_article,3227,2554,2153,65.0,3.5
2026-05-18,home,tablet,BR,sidebar_rectangle,1957,1720,1612,36.0,5.72
2026-05-18,home,tablet,BR,video_preroll,1226,1185,1003,3.0,6.17
2026-05-18,home,tablet,US,top_banner,2307,1840,1675,43.0,7.61
2026-05-18,home,tablet,US,in_article,1783,1461,1211,28.0,1.62
2026-05-18,home,tablet,US,sidebar_rectangle,1186,1142,1090,17.0,4.3
2026-05-18,home,tablet,US,video_preroll,723,645,611,11.0,3.02
2026-05-18,home,tablet,MX,top_banner,1814,1606,1234,28.0,3.97
2026-05-18,home,tablet,MX,in_article,1324,1097,1012,12.0,2.2
2026-05-18,home,tablet,MX,sidebar_rectangle,795,666,636,8.0,2.38
2026-05-18,home,tablet,MX,video_preroll,460,363,296,4.0,0.53
2026-05-18,home,tablet,AR,top_banner,1382,1235,1155,29.0,3.88
2026-05-18,home,tablet,AR,in_article,1054,970,881,18.0,3.29
2026-05-18,home,tablet,AR,sidebar_rectangle,716,636,555,13.0,2.22
2026-05-18,home,tablet,AR,video_preroll,344,291,253,5.0,0.6
2026-05-18,news,mobile,BR,top_banner,10098,9472,7966,227.0,26.66
2026-05-18,news,mobile,BR,in_article,8536,7482,6866,95.0,13.92
2026-05-18,news,mobile,BR,sidebar_rectangle,5220,4642,3531,104.0,6.51
2026-05-18,news,mobile,BR,video_preroll,2821,2238,1885,38.0,13.91
2026-05-18,news,mobile,US,top_banner,7213,6557,5680,103.0,23.25
2026-05-18,news,mobile,US,in_article,5521,5163,4955,139.0,12.81
2026-05-18,news,mobile,US,sidebar_rectangle,3516,3394,2696,38.0,3.47
2026-05-18,news,mobile,US,video_preroll,1775,1528,1181,15.0,7.25
2026-05-18,news,mobile,MX,top_banner,4338,4012,3398,20.0,10.57
2026-05-18,news,mobile,MX,in_article,3609,3167,2410,73.0,4.2
2026-05-18,news,mobile,MX,sidebar_rectangle,2537,2067,1860,38.0,7.16
2026-05-18,news,mobile,MX,video_preroll,1243,1033,963,7.0,6.72
2026-05-18,news,mobile,AR,top_banner,3614,3110,3034,76.0,5.73
2026-05-18,news,mobile,AR,in_article,3043,2382,1819,27.0,7.46
2026-05-18,news,mobile,AR,sidebar_rectangle,1763,1408,1249,36.0,3.39
2026-05-18,news,mobile,AR,video_preroll,1019,983,950,10.0,6.27
2026-05-18,news,desktop,BR,top_banner,6804,5592,4805,138.0,16.36
2026-05-18,news,desktop,BR,in_article,6459,6005,5602,155.0,4.53
2026-05-18,news,desktop,BR,sidebar_rectangle,3579,2844,2473,42.0,8.32
2026-05-18,news,desktop,BR,video_preroll,2154,1750,1689,26.0,8.68
2026-05-18,news,desktop,US,top_banner,4169,3425,2649,26.0,7.89
2026-05-18,news,desktop,US,in_article,3362,2699,2500,48.0,11.74
2026-05-18,news,desktop,US,sidebar_rectangle,2356,2061,1962,55.0,9.65
2026-05-18,news,desktop,US,video_preroll,1632,1559,1221,4.0,11.13
2026-05-18,news,desktop,MX,top_banner,3138,2526,2440,11.0,8.52
2026-05-18,news,desktop,MX,in_article,2392,2038,1733,23.0,1.8
2026-05-18,news,desktop,MX,sidebar_rectangle,1882,1652,1399,26.0,3.32
2026-05-18,news,desktop,MX,video_preroll,905,732,685,10.0,1.66
2026-05-18,news,desktop,AR,top_banner,2774,2453,2216,45.0,3.63
2026-05-18,news,desktop,AR,in_article,2176,1784,1556,14.0,2.97
2026-05-18,news,desktop,AR,sidebar_rectangle,1140,1013,793,11.0,2.05
2026-05-18,news,desktop,AR,video_preroll,645,534,498,10.0,2.67
2026-05-18,news,tablet,BR,top_banner,2366,2205,2096,14.0,3.74
2026-05-18,news,tablet,BR,in_article,2319,1956,1581,46.0,5.41
2026-05-18,news,tablet,BR,sidebar_rectangle,1745,1441,1295,22.0,2.28
2026-05-18,news,tablet,BR,video_preroll,936,896,752,10.0,2.51
2026-05-18,news,tablet,US,top_banner,1678,1437,1157,17.0,3.22
2026-05-18,news,tablet,US,in_article,1476,1177,1054,27.0,2.61
